open_time,close_time,open_time_utc,close_time_utc,symbol,interval,open,high,low,close,volume,trade_count
1772294400000,1772308799999,2026-02-28T16:00:00+00:00,2026-02-28T19:59:59.999000+00:00,@265,4h,88.999,89.888,88.295,88.295,15.27,32
1772308800000,1772323199999,2026-02-28T20:00:00+00:00,2026-02-28T23:59:59.999000+00:00,@265,4h,88.295,88.901,87.696,88.283,10.8,19
1772323200000,1772337599999,2026-03-01T00:00:00+00:00,2026-03-01T03:59:59.999000+00:00,@265,4h,88.283,88.616,86.471,87.63,25.26,55
1772337600000,1772351999999,2026-03-01T04:00:00+00:00,2026-03-01T07:59:59.999000+00:00,@265,4h,87.63,88.2,87.372,87.372,9.01,30
1772352000000,1772366399999,2026-03-01T08:00:00+00:00,2026-03-01T11:59:59.999000+00:00,@265,4h,88.249,89.519,88.249,88.594,12.24,29
1772366400000,1772380799999,2026-03-01T12:00:00+00:00,2026-03-01T15:59:59.999000+00:00,@265,4h,88.594,91.724,88.594,90.782,45.34,110
1772380800000,1772395199999,2026-03-01T16:00:00+00:00,2026-03-01T19:59:59.999000+00:00,@265,4h,89.826,89.826,88.901,88.901,6.49,15
1772395200000,1772409599999,2026-03-01T20:00:00+00:00,2026-03-01T23:59:59.999000+00:00,@265,4h,88.901,90.445,87.372,89.186,70.04,128
1772409600000,1772423999999,2026-03-02T00:00:00+00:00,2026-03-02T03:59:59.999000+00:00,@265,4h,89.186,90.114,83.755,84.294,89.38,124
1772424000000,1772438399999,2026-03-02T04:00:00+00:00,2026-03-02T07:59:59.999000+00:00,@265,4h,85.201,86.65,85.201,86.65,10.65,21
1772438400000,1772452799999,2026-03-02T08:00:00+00:00,2026-03-02T11:59:59.999000+00:00,@265,4h,86.118,86.984,83.765,85.771,44.06,51
1772452800000,1772467199999,2026-03-02T12:00:00+00:00,2026-03-02T15:59:59.999000+00:00,@265,4h,85.495,85.495,80.825,80.825,88.57,107
1772467200000,1772481599999,2026-03-02T16:00:00+00:00,2026-03-02T19:59:59.999000+00:00,@265,4h,80.526,80.941,78.869,80.941,36.06,57
1772481600000,1772495999999,2026-03-02T20:00:00+00:00,2026-03-02T23:59:59.999000+00:00,@265,4h,80.941,81.767,80.941,80.995,9.99,14
1772496000000,1772510399999,2026-03-03T00:00:00+00:00,2026-03-03T03:59:59.999000+00:00,@265,4h,81.769,82.37,80.46,81.731,20.36,36
1772510400000,1772524799999,2026-03-03T04:00:00+00:00,2026-03-03T07:59:59.999000+00:00,@265,4h,81.413,81.413,76.123,79.115,61.38,119
1772524800000,1772539199999,2026-03-03T08:00:00+00:00,2026-03-03T11:59:59.999000+00:00,@265,4h,79.115,79.115,71.497,73.734,90.38,155
1772539200000,1772553599999,2026-03-03T12:00:00+00:00,2026-03-03T15:59:59.999000+00:00,@265,4h,73.734,75.247,72.181,74.527,71.57,158
1772553600000,1772567999999,2026-03-03T16:00:00+00:00,2026-03-03T19:59:59.999000+00:00,@265,4h,74.757,75.824,74.427,75.576,40.45,82
1772568000000,1772582399999,2026-03-03T20:00:00+00:00,2026-03-03T23:59:59.999000+00:00,@265,4h,75.195,75.195,74.656,74.656,4.42,10
1772582400000,1772596799999,2026-03-04T00:00:00+00:00,2026-03-04T03:59:59.999000+00:00,@265,4h,75.347,77.447,74.94,76.636,35.81,68
1772596800000,1772611199999,2026-03-04T04:00:00+00:00,2026-03-04T07:59:59.999000+00:00,@265,4h,76.943,76.943,76.279,76.279,2.94,5
1772611200000,1772625599999,2026-03-04T08:00:00+00:00,2026-03-04T11:59:59.999000+00:00,@265,4h,76.943,77.955,76.943,77.831,8.15,24
1772625600000,1772639999999,2026-03-04T12:00:00+00:00,2026-03-04T15:59:59.999000+00:00,@265,4h,77.955,78.221,75.757,76.363,30.54,57
1772640000000,1772654399999,2026-03-04T16:00:00+00:00,2026-03-04T19:59:59.999000+00:00,@265,4h,75.793,76.311,74.94,75.636,9.95,22
1772654400000,1772668799999,2026-03-04T20:00:00+00:00,2026-03-04T23:59:59.999000+00:00,@265,4h,75.636,75.88,75.636,75.88,3.86,6
1772668800000,1772683199999,2026-03-05T00:00:00+00:00,2026-03-05T03:59:59.999000+00:00,@265,4h,76.13,77.131,76.13,77.131,7.64,15
1772683200000,1772697599999,2026-03-05T04:00:00+00:00,2026-03-05T07:59:59.999000+00:00,@265,4h,76.826,76.826,73.651,75.47,36.1,68
1772697600000,1772711999999,2026-03-05T08:00:00+00:00,2026-03-05T11:59:59.999000+00:00,@265,4h,75.268,76.537,75.268,76.056,13.73,21
1772712000000,1772726399999,2026-03-05T12:00:00+00:00,2026-03-05T15:59:59.999000+00:00,@265,4h,76.056,76.056,74.19,74.19,21.55,39
1772726400000,1772740799999,2026-03-05T16:00:00+00:00,2026-03-05T19:59:59.999000+00:00,@265,4h,74.19,74.19,73.941,74.18,3.75,6
1772740800000,1772755199999,2026-03-05T20:00:00+00:00,2026-03-05T23:59:59.999000+00:00,@265,4h,74.18,75.206,74.18,75.206,6.63,14
1772755200000,1772769599999,2026-03-06T00:00:00+00:00,2026-03-06T03:59:59.999000+00:00,@265,4h,74.966,76.042,74.446,76.042,18.01,33
1772769600000,1772783999999,2026-03-06T04:00:00+00:00,2026-03-06T07:59:59.999000+00:00,@265,4h,76.042,76.042,76.042,76.042,0.0,0
1772784000000,1772798399999,2026-03-06T08:00:00+00:00,2026-03-06T11:59:59.999000+00:00,@265,4h,76.042,76.294,74.699,74.699,14.0,33
1772798400000,1772812799999,2026-03-06T12:00:00+00:00,2026-03-06T15:59:59.999000+00:00,@265,4h,74.46,76.788,74.46,76.748,25.81,54
1772812800000,1772827199999,2026-03-06T16:00:00+00:00,2026-03-06T19:59:59.999000+00:00,@265,4h,76.813,76.813,76.005,76.524,6.34,15
1772827200000,1772841599999,2026-03-06T20:00:00+00:00,2026-03-06T23:59:59.999000+00:00,@265,4h,76.524,76.751,75.995,76.555,6.43,18
1772841600000,1772855999999,2026-03-07T00:00:00+00:00,2026-03-07T03:59:59.999000+00:00,@265,4h,76.555,76.555,76.555,76.555,0.85,6
