open_time,close_time,open_time_utc,close_time_utc,symbol,interval,open,high,low,close,volume,trade_count
1767855600000,1767859199999,2026-01-08T07:00:00+00:00,2026-01-08T07:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.07,1
1767859200000,1767862799999,2026-01-08T08:00:00+00:00,2026-01-08T08:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767862800000,1767866399999,2026-01-08T09:00:00+00:00,2026-01-08T09:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767866400000,1767869999999,2026-01-08T10:00:00+00:00,2026-01-08T10:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767870000000,1767873599999,2026-01-08T11:00:00+00:00,2026-01-08T11:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767873600000,1767877199999,2026-01-08T12:00:00+00:00,2026-01-08T12:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767877200000,1767880799999,2026-01-08T13:00:00+00:00,2026-01-08T13:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767880800000,1767884399999,2026-01-08T14:00:00+00:00,2026-01-08T14:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767884400000,1767887999999,2026-01-08T15:00:00+00:00,2026-01-08T15:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767888000000,1767891599999,2026-01-08T16:00:00+00:00,2026-01-08T16:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767891600000,1767895199999,2026-01-08T17:00:00+00:00,2026-01-08T17:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767895200000,1767898799999,2026-01-08T18:00:00+00:00,2026-01-08T18:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767898800000,1767902399999,2026-01-08T19:00:00+00:00,2026-01-08T19:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767902400000,1767905999999,2026-01-08T20:00:00+00:00,2026-01-08T20:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767906000000,1767909599999,2026-01-08T21:00:00+00:00,2026-01-08T21:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767909600000,1767913199999,2026-01-08T22:00:00+00:00,2026-01-08T22:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767913200000,1767916799999,2026-01-08T23:00:00+00:00,2026-01-08T23:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767916800000,1767920399999,2026-01-09T00:00:00+00:00,2026-01-09T00:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767920400000,1767923999999,2026-01-09T01:00:00+00:00,2026-01-09T01:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767924000000,1767927599999,2026-01-09T02:00:00+00:00,2026-01-09T02:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767927600000,1767931199999,2026-01-09T03:00:00+00:00,2026-01-09T03:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767931200000,1767934799999,2026-01-09T04:00:00+00:00,2026-01-09T04:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767934800000,1767938399999,2026-01-09T05:00:00+00:00,2026-01-09T05:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767938400000,1767941999999,2026-01-09T06:00:00+00:00,2026-01-09T06:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767942000000,1767945599999,2026-01-09T07:00:00+00:00,2026-01-09T07:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767945600000,1767949199999,2026-01-09T08:00:00+00:00,2026-01-09T08:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767949200000,1767952799999,2026-01-09T09:00:00+00:00,2026-01-09T09:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
1767952800000,1767956399999,2026-01-09T10:00:00+00:00,2026-01-09T10:59:59.999000+00:00,@265,1h,65.258,65.258,65.258,65.258,0.0,0
