open_time,close_time,open_time_utc,close_time_utc,symbol,interval,open,high,low,close,volume,trade_count
1233532800000,1234137599999,2009-02-02T00:00:00+00:00,2009-02-08T23:59:59.999000+00:00,XAGUSD,1w,12.564,13.189,12.031,12.915,2947.4,0
1234137600000,1234742399999,2009-02-09T00:00:00+00:00,2009-02-15T23:59:59.999000+00:00,XAGUSD,1w,13.048,13.737,12.59,13.604,2843.1,0
1234742400000,1235347199999,2009-02-16T00:00:00+00:00,2009-02-22T23:59:59.999000+00:00,XAGUSD,1w,13.581,14.602,13.319,14.408,3105.3,0
1235347200000,1235951999999,2009-02-23T00:00:00+00:00,2009-03-01T23:59:59.999000+00:00,XAGUSD,1w,14.418,14.635,12.732,13.037,3054.1,0
1235952000000,1236556799999,2009-03-02T00:00:00+00:00,2009-03-08T23:59:59.999000+00:00,XAGUSD,1w,13.146,13.522,12.284,13.276,3117.95,0
1236556800000,1237161599999,2009-03-09T00:00:00+00:00,2009-03-15T23:59:59.999000+00:00,XAGUSD,1w,13.258,13.413,12.313,12.952,2921.85,0
1237161600000,1237766399999,2009-03-16T00:00:00+00:00,2009-03-22T23:59:59.999000+00:00,XAGUSD,1w,12.931,13.832,11.789,13.722,3133.3,0
1237766400000,1238371199999,2009-03-23T00:00:00+00:00,2009-03-29T23:59:59.999000+00:00,XAGUSD,1w,13.718,13.919,12.88,13.212,2921.1,0
1238371200000,1238975999999,2009-03-30T00:00:00+00:00,2009-04-05T23:59:59.999000+00:00,XAGUSD,1w,13.274,13.376,12.44,12.644,2785.75,0
1238976000000,1239580799999,2009-04-06T00:00:00+00:00,2009-04-12T23:59:59.999000+00:00,XAGUSD,1w,12.631,12.669,11.89,12.391,2285.95,0
1239580800000,1240185599999,2009-04-13T00:00:00+00:00,2009-04-19T23:59:59.999000+00:00,XAGUSD,1w,12.391,12.93,11.634,11.858,2902.05,0
1240185600000,1240790399999,2009-04-20T00:00:00+00:00,2009-04-26T23:59:59.999000+00:00,XAGUSD,1w,11.784,13.223,11.639,13.134,3164.3,0
1240790400000,1241395199999,2009-04-27T00:00:00+00:00,2009-05-03T23:59:59.999000+00:00,XAGUSD,1w,13.149,13.201,11.9,12.458,2790.75,0
1241395200000,1241999999999,2009-05-04T00:00:00+00:00,2009-05-10T23:59:59.999000+00:00,XAGUSD,1w,12.418,14.128,12.263,13.914,2998.25,0
1242000000000,1242604799999,2009-05-11T00:00:00+00:00,2009-05-17T23:59:59.999000+00:00,XAGUSD,1w,13.894,14.373,13.552,13.907,2750.25,0
1242604800000,1243209599999,2009-05-18T00:00:00+00:00,2009-05-24T23:59:59.999000+00:00,XAGUSD,1w,13.863,14.821,13.495,14.694,3112.8,0
1243209600000,1243814399999,2009-05-25T00:00:00+00:00,2009-05-31T23:59:59.999000+00:00,XAGUSD,1w,14.707,15.793,14.139,15.635,2816.75,0
1243814400000,1244419199999,2009-06-01T00:00:00+00:00,2009-06-07T23:59:59.999000+00:00,XAGUSD,1w,15.639,16.224,14.925,15.295,3539.7,0
1244419200000,1245023999999,2009-06-08T00:00:00+00:00,2009-06-14T23:59:59.999000+00:00,XAGUSD,1w,15.295,15.542,14.449,14.636,3284.25,0
1245024000000,1245628799999,2009-06-15T00:00:00+00:00,2009-06-21T23:59:59.999000+00:00,XAGUSD,1w,14.651,14.769,13.798,14.063,3236.5,0
1245628800000,1246233599999,2009-06-22T00:00:00+00:00,2009-06-28T23:59:59.999000+00:00,XAGUSD,1w,14.062,14.358,13.42,13.846,3019.75,0
1246233600000,1246838399999,2009-06-29T00:00:00+00:00,2009-07-05T23:59:59.999000+00:00,XAGUSD,1w,13.943,14.142,13.142,13.281,2670.4,0
1246838400000,1247443199999,2009-07-06T00:00:00+00:00,2009-07-12T23:59:59.999000+00:00,XAGUSD,1w,13.345,13.426,12.346,12.691,3121.05,0
1247443200000,1248047999999,2009-07-13T00:00:00+00:00,2009-07-19T23:59:59.999000+00:00,XAGUSD,1w,12.675,13.47,12.299,13.392,2698.7,0
1248048000000,1248652799999,2009-07-20T00:00:00+00:00,2009-07-26T23:59:59.999000+00:00,XAGUSD,1w,13.408,13.946,13.199,13.806,3089.1,0
1248652800000,1249257599999,2009-07-27T00:00:00+00:00,2009-08-02T23:59:59.999000+00:00,XAGUSD,1w,13.784,14.108,13.015,13.985,3170.85,0
1249257600000,1249862399999,2009-08-03T00:00:00+00:00,2009-08-09T23:59:59.999000+00:00,XAGUSD,1w,14.035,15.011,13.848,14.478,3411.65,0
1249862400000,1250467199999,2009-08-10T00:00:00+00:00,2009-08-16T23:59:59.999000+00:00,XAGUSD,1w,14.472,15.233,13.968,14.657,3410.3,0
1250467200000,1251071999999,2009-08-17T00:00:00+00:00,2009-08-23T23:59:59.999000+00:00,XAGUSD,1w,14.56,14.681,13.353,14.201,3396.65,0
1251072000000,1251676799999,2009-08-24T00:00:00+00:00,2009-08-30T23:59:59.999000+00:00,XAGUSD,1w,14.126,14.884,13.888,14.814,3922.95,0
1251676800000,1252281599999,2009-08-31T00:00:00+00:00,2009-09-06T23:59:59.999000+00:00,XAGUSD,1w,14.753,16.303,14.363,16.171,4126.5,0
